,RFrac,InitialTumourSize,Cost,Turnover,ReplicateId,Time,TreatmentBranch,TTP_CT_CA,TTP_AT50_CA,AbsTimeGained_CA,RelTimeGained_CA,MaxNCycles,FinalSize_R_CT,FinalSize_R_AT,NNests,InitialMeanDist,MeanConvexity
3616,0.001,0.25,0.0,0.0,904,150,MTD,,,,,2.0,303.0,199.0,3,,0.8126216872314225
3617,0.001,0.25,0.0,0.0,904,250,MTD,,,,,2.0,303.0,199.0,3,,0.8207487496559739
3618,0.001,0.25,0.0,0.0,904,150,AT50,,,,,2.0,303.0,199.0,3,,0.8579856920769638
3619,0.001,0.25,0.0,0.0,904,250,AT50,,,,,2.0,303.0,199.0,3,,0.7859235477798094
3620,0.001,0.25,0.0,0.0,905,150,MTD,,,,,3.0,221.0,119.0,3,,0.8599598217059276
3621,0.001,0.25,0.0,0.0,905,250,MTD,,,,,3.0,221.0,119.0,3,,0.8206149114826001
3622,0.001,0.25,0.0,0.0,905,150,AT50,,,,,3.0,221.0,119.0,3,,0.8719378052601753
3623,0.001,0.25,0.0,0.0,905,250,AT50,,,,,3.0,221.0,119.0,3,,0.81246437266475
3624,0.001,0.25,0.0,0.0,906,150,MTD,,,,,3.0,147.0,132.0,3,,0.9407693058975705
3625,0.001,0.25,0.0,0.0,906,250,MTD,,,,,3.0,147.0,132.0,3,,0.8614339055591248
3626,0.001,0.25,0.0,0.0,906,150,AT50,,,,,3.0,147.0,132.0,3,,0.942080891988943
3627,0.001,0.25,0.0,0.0,906,250,AT50,,,,,3.0,147.0,132.0,3,,0.8041883027699255
3628,0.001,0.25,0.0,0.0,907,150,MTD,,,,,2.0,309.0,233.0,3,,0.756318176540497
3629,0.001,0.25,0.0,0.0,907,250,MTD,,,,,2.0,309.0,233.0,3,,0.7631776413480692
3630,0.001,0.25,0.0,0.0,907,150,AT50,,,,,2.0,309.0,233.0,3,,0.848162202194631
3631,0.001,0.25,0.0,0.0,907,250,AT50,,,,,2.0,309.0,233.0,3,,0.7509433495738295
3632,0.001,0.25,0.0,0.0,908,150,MTD,,,,,2.0,235.0,264.0,3,,0.8462503592622581
3633,0.001,0.25,0.0,0.0,908,250,MTD,,,,,2.0,235.0,264.0,2,,0.7438728007213771
3634,0.001,0.25,0.0,0.0,908,150,AT50,,,,,2.0,235.0,264.0,2,,0.7311606591592182
3635,0.001,0.25,0.0,0.0,908,250,AT50,,,,,2.0,235.0,264.0,2,,0.6528401390915027
3636,0.001,0.25,0.0,0.0,909,150,MTD,,,,,2.0,412.0,379.0,3,,0.7948853591033108
3637,0.001,0.25,0.0,0.0,909,250,MTD,,,,,2.0,412.0,379.0,3,,0.6873699419127485
3638,0.001,0.25,0.0,0.0,909,150,AT50,,,,,2.0,412.0,379.0,3,,0.7603444160458507
3639,0.001,0.25,0.0,0.0,909,250,AT50,,,,,2.0,412.0,379.0,3,,0.6842826611622481
3640,0.001,0.25,0.0,0.0,910,150,MTD,,,,,2.0,334.0,238.0,3,,0.8114640738073459
3641,0.001,0.25,0.0,0.0,910,250,MTD,,,,,2.0,334.0,238.0,2,,0.7736455196569586
3642,0.001,0.25,0.0,0.0,910,150,AT50,,,,,2.0,334.0,238.0,2,,0.8090988319386789
3643,0.001,0.25,0.0,0.0,910,250,AT50,,,,,2.0,334.0,238.0,2,,0.7719458226861384
3644,0.001,0.25,0.0,0.0,911,150,MTD,,,,,3.0,327.0,134.0,3,,0.8280789596923587
3645,0.001,0.25,0.0,0.0,911,250,MTD,,,,,3.0,327.0,134.0,3,,0.7316132300691679
3646,0.001,0.25,0.0,0.0,911,150,AT50,,,,,3.0,327.0,134.0,3,,0.9386500869009161
3647,0.001,0.25,0.0,0.0,911,250,AT50,,,,,3.0,327.0,134.0,3,,0.7966366196084032
3648,0.001,0.25,0.0,0.0,912,150,MTD,,,,,2.0,318.0,191.0,3,,0.8464431475465283
3649,0.001,0.25,0.0,0.0,912,250,MTD,,,,,2.0,318.0,191.0,3,,0.7841381633570003
3650,0.001,0.25,0.0,0.0,912,150,AT50,,,,,2.0,318.0,191.0,3,,0.8423288132521681
3651,0.001,0.25,0.0,0.0,912,250,AT50,,,,,2.0,318.0,191.0,3,,0.7982254865463233
3652,0.001,0.25,0.0,0.0,913,150,MTD,,,,,2.0,362.0,323.0,3,,0.8270277891800367
3653,0.001,0.25,0.0,0.0,913,250,MTD,,,,,2.0,362.0,323.0,3,,0.7725753363366151
3654,0.001,0.25,0.0,0.0,913,150,AT50,,,,,2.0,362.0,323.0,3,,0.8093836262055172
3655,0.001,0.25,0.0,0.0,913,250,AT50,,,,,2.0,362.0,323.0,3,,0.723975377529278
3656,0.001,0.25,0.0,0.0,914,150,MTD,,,,,2.0,152.0,100.0,3,,0.919844445464041
3657,0.001,0.25,0.0,0.0,914,250,MTD,,,,,2.0,152.0,100.0,3,,0.8041983143772217
3658,0.001,0.25,0.0,0.0,914,150,AT50,,,,,2.0,152.0,100.0,3,,0.9234456137163968
3659,0.001,0.25,0.0,0.0,914,250,AT50,,,,,2.0,152.0,100.0,3,,0.8290070449242233
3660,0.001,0.25,0.0,0.0,915,150,MTD,,,,,2.0,341.0,263.0,3,,0.805608035755343
3661,0.001,0.25,0.0,0.0,915,250,MTD,,,,,2.0,341.0,263.0,3,,0.7345748751316713
3662,0.001,0.25,0.0,0.0,915,150,AT50,,,,,2.0,341.0,263.0,3,,0.8152147651162354
3663,0.001,0.25,0.0,0.0,915,250,AT50,,,,,2.0,341.0,263.0,3,,0.714424397111984
3664,0.001,0.25,0.0,0.0,916,150,MTD,,,,,2.0,442.0,338.0,3,,0.83881332291829
3665,0.001,0.25,0.0,0.0,916,250,MTD,,,,,2.0,442.0,338.0,3,,0.7516381491068679
3666,0.001,0.25,0.0,0.0,916,150,AT50,,,,,2.0,442.0,338.0,3,,0.8432264120390552
3667,0.001,0.25,0.0,0.0,916,250,AT50,,,,,2.0,442.0,338.0,3,,0.6961705426288419
3668,0.001,0.25,0.0,0.0,917,150,MTD,,,,,2.0,237.0,148.0,3,,0.8361393223064217
3669,0.001,0.25,0.0,0.0,917,250,MTD,,,,,2.0,237.0,148.0,3,,0.821086370371992
3670,0.001,0.25,0.0,0.0,917,150,AT50,,,,,2.0,237.0,148.0,3,,0.904840159006833
3671,0.001,0.25,0.0,0.0,917,250,AT50,,,,,2.0,237.0,148.0,3,,0.784943167604833
3672,0.001,0.25,0.0,0.0,918,150,MTD,,,,,3.0,299.0,184.0,3,,0.8834513742644471
3673,0.001,0.25,0.0,0.0,918,250,MTD,,,,,3.0,299.0,184.0,3,,0.760257714074095
3674,0.001,0.25,0.0,0.0,918,150,AT50,,,,,3.0,299.0,184.0,3,,0.8973746902922719
3675,0.001,0.25,0.0,0.0,918,250,AT50,,,,,3.0,299.0,184.0,3,,0.8061289353577967
3676,0.001,0.25,0.0,0.0,919,150,MTD,,,,,2.0,234.0,171.0,3,,0.8389274919759532
3677,0.001,0.25,0.0,0.0,919,250,MTD,,,,,2.0,234.0,171.0,3,,0.7574729819479997
3678,0.001,0.25,0.0,0.0,919,150,AT50,,,,,2.0,234.0,171.0,3,,0.787256531318414
3679,0.001,0.25,0.0,0.0,919,250,AT50,,,,,2.0,234.0,171.0,3,,0.7531471126903089
3680,0.001,0.25,0.0,0.0,920,150,MTD,,,,,2.0,296.0,339.0,3,,0.8365921394476948
3681,0.001,0.25,0.0,0.0,920,250,MTD,,,,,2.0,296.0,339.0,3,,0.7828497442290526
3682,0.001,0.25,0.0,0.0,920,150,AT50,,,,,2.0,296.0,339.0,3,,0.7201231365400999
3683,0.001,0.25,0.0,0.0,920,250,AT50,,,,,2.0,296.0,339.0,3,,0.6853824138009154
3684,0.001,0.25,0.0,0.0,921,150,MTD,,,,,3.0,217.0,147.0,3,,0.8658164135050409
3685,0.001,0.25,0.0,0.0,921,250,MTD,,,,,3.0,217.0,147.0,3,,0.8003042191472421
3686,0.001,0.25,0.0,0.0,921,150,AT50,,,,,3.0,217.0,147.0,3,,0.8969749456912884
3687,0.001,0.25,0.0,0.0,921,250,AT50,,,,,3.0,217.0,147.0,3,,0.735158004430526
3688,0.001,0.25,0.0,0.0,922,150,MTD,,,,,2.0,288.0,223.0,3,,0.8898893941434597
3689,0.001,0.25,0.0,0.0,922,250,MTD,,,,,2.0,288.0,223.0,2,,0.6862820944127218
3690,0.001,0.25,0.0,0.0,922,150,AT50,,,,,2.0,288.0,223.0,3,,0.8473919202477244
3691,0.001,0.25,0.0,0.0,922,250,AT50,,,,,2.0,288.0,223.0,2,,0.6668740557307785
3692,0.001,0.25,0.0,0.0,923,150,MTD,,,,,2.0,396.0,259.0,3,,0.8403694167478489
3693,0.001,0.25,0.0,0.0,923,250,MTD,,,,,2.0,396.0,259.0,3,,0.734481154696196
3694,0.001,0.25,0.0,0.0,923,150,AT50,,,,,2.0,396.0,259.0,3,,0.7900610707764852
3695,0.001,0.25,0.0,0.0,923,250,AT50,,,,,2.0,396.0,259.0,3,,0.6798615878650499
3696,0.001,0.25,0.0,0.0,924,150,MTD,,,,,2.0,369.0,255.0,3,,0.7860687374848013
3697,0.001,0.25,0.0,0.0,924,250,MTD,,,,,2.0,369.0,255.0,3,,0.6879425841963673
3698,0.001,0.25,0.0,0.0,924,150,AT50,,,,,2.0,369.0,255.0,3,,0.7843433326830289
3699,0.001,0.25,0.0,0.0,924,250,AT50,,,,,2.0,369.0,255.0,3,,0.6983167656010397
3700,0.001,0.25,0.0,0.0,925,150,MTD,,,,,3.0,138.0,122.0,3,,0.8928554314712412
3701,0.001,0.25,0.0,0.0,925,250,MTD,,,,,3.0,138.0,122.0,3,,0.8289178558509498
3702,0.001,0.25,0.0,0.0,925,150,AT50,,,,,3.0,138.0,122.0,3,,0.8848059947826993
3703,0.001,0.25,0.0,0.0,925,250,AT50,,,,,3.0,138.0,122.0,3,,0.7807909916343841
3704,0.001,0.25,0.0,0.0,926,150,MTD,,,,,2.0,323.0,236.0,3,,0.7837105276510886
3705,0.001,0.25,0.0,0.0,926,250,MTD,,,,,2.0,323.0,236.0,3,,0.7708003799942805
3706,0.001,0.25,0.0,0.0,926,150,AT50,,,,,2.0,323.0,236.0,3,,0.8799148313943476
3707,0.001,0.25,0.0,0.0,926,250,AT50,,,,,2.0,323.0,236.0,3,,0.7574789382327757
3708,0.001,0.25,0.0,0.0,927,150,MTD,,,,,2.0,343.0,176.0,3,,0.8315100454115028
3709,0.001,0.25,0.0,0.0,927,250,MTD,,,,,2.0,343.0,176.0,3,,0.7219298360615842
3710,0.001,0.25,0.0,0.0,927,150,AT50,,,,,2.0,343.0,176.0,3,,0.9030951949920493
3711,0.001,0.25,0.0,0.0,927,250,AT50,,,,,2.0,343.0,176.0,3,,0.8091175689230242
3712,0.001,0.25,0.0,0.0,928,150,MTD,,,,,2.0,351.0,194.0,3,,0.8126140917832538
3713,0.001,0.25,0.0,0.0,928,250,MTD,,,,,2.0,351.0,194.0,3,,0.759603805682639
3714,0.001,0.25,0.0,0.0,928,150,AT50,,,,,2.0,351.0,194.0,3,,0.8183202464913174
3715,0.001,0.25,0.0,0.0,928,250,AT50,,,,,2.0,351.0,194.0,3,,0.8183424783598783
3716,0.001,0.25,0.0,0.0,929,150,MTD,,,,,2.0,250.0,193.0,3,,0.8682239759314568
3717,0.001,0.25,0.0,0.0,929,250,MTD,,,,,2.0,250.0,193.0,3,,0.779858394470229
3718,0.001,0.25,0.0,0.0,929,150,AT50,,,,,2.0,250.0,193.0,3,,0.8522765042299761
3719,0.001,0.25,0.0,0.0,929,250,AT50,,,,,2.0,250.0,193.0,3,,0.7399426495993152
3720,0.001,0.25,0.0,0.0,930,150,MTD,,,,,2.0,301.0,231.0,3,,0.8504637671468741
3721,0.001,0.25,0.0,0.0,930,250,MTD,,,,,2.0,301.0,231.0,3,,0.7611260197583872
3722,0.001,0.25,0.0,0.0,930,150,AT50,,,,,2.0,301.0,231.0,3,,0.8304527465031062
3723,0.001,0.25,0.0,0.0,930,250,AT50,,,,,2.0,301.0,231.0,3,,0.7587251522374624
3724,0.001,0.25,0.0,0.0,931,150,MTD,,,,,2.0,382.0,249.0,3,,0.8574611853448412
3725,0.001,0.25,0.0,0.0,931,250,MTD,,,,,2.0,382.0,249.0,3,,0.7725697346423851
3726,0.001,0.25,0.0,0.0,931,150,AT50,,,,,2.0,382.0,249.0,3,,0.8327086560444833
3727,0.001,0.25,0.0,0.0,931,250,AT50,,,,,2.0,382.0,249.0,3,,0.6965960642046376
3728,0.001,0.25,0.0,0.0,932,150,MTD,,,,,2.0,369.0,278.0,3,,0.7676328231057387
3729,0.001,0.25,0.0,0.0,932,250,MTD,,,,,2.0,369.0,278.0,2,,0.7261874413645758
3730,0.001,0.25,0.0,0.0,932,150,AT50,,,,,2.0,369.0,278.0,3,,0.7645110037821959
3731,0.001,0.25,0.0,0.0,932,250,AT50,,,,,2.0,369.0,278.0,3,,0.7232559624769185
3732,0.001,0.25,0.0,0.0,933,150,MTD,,,,,3.0,245.0,154.0,3,,0.8934333519733034
3733,0.001,0.25,0.0,0.0,933,250,MTD,,,,,3.0,245.0,154.0,3,,0.787236098361784
3734,0.001,0.25,0.0,0.0,933,150,AT50,,,,,3.0,245.0,154.0,3,,0.9202135416121772
3735,0.001,0.25,0.0,0.0,933,250,AT50,,,,,3.0,245.0,154.0,3,,0.766909966005281
3736,0.001,0.25,0.0,0.0,934,150,MTD,,,,,2.0,310.0,293.0,3,,0.880624177143518
3737,0.001,0.25,0.0,0.0,934,250,MTD,,,,,2.0,310.0,293.0,3,,0.7738402343024658
3738,0.001,0.25,0.0,0.0,934,150,AT50,,,,,2.0,310.0,293.0,3,,0.8235293891227435
3739,0.001,0.25,0.0,0.0,934,250,AT50,,,,,2.0,310.0,293.0,3,,0.7187440190405475
3740,0.001,0.25,0.0,0.0,935,150,MTD,,,,,2.0,374.0,286.0,3,,0.7527952339900922
3741,0.001,0.25,0.0,0.0,935,250,MTD,,,,,2.0,374.0,286.0,3,,0.758617963480588
3742,0.001,0.25,0.0,0.0,935,150,AT50,,,,,2.0,374.0,286.0,3,,0.7731308713623366
3743,0.001,0.25,0.0,0.0,935,250,AT50,,,,,2.0,374.0,286.0,3,,0.6775251078058844
3744,0.001,0.25,0.0,0.0,936,150,MTD,,,,,2.0,344.0,283.0,3,,0.8120197227566704
3745,0.001,0.25,0.0,0.0,936,250,MTD,,,,,2.0,344.0,283.0,3,,0.7127265841540901
3746,0.001,0.25,0.0,0.0,936,150,AT50,,,,,2.0,344.0,283.0,3,,0.7670688405034309
3747,0.001,0.25,0.0,0.0,936,250,AT50,,,,,2.0,344.0,283.0,3,,0.655557923555655
3748,0.001,0.25,0.0,0.0,937,150,MTD,,,,,2.0,313.0,209.0,3,,0.7845185514694316
3749,0.001,0.25,0.0,0.0,937,250,MTD,,,,,2.0,313.0,209.0,3,,0.7544157234400748
3750,0.001,0.25,0.0,0.0,937,150,AT50,,,,,2.0,313.0,209.0,3,,0.8545119952661434
3751,0.001,0.25,0.0,0.0,937,250,AT50,,,,,2.0,313.0,209.0,3,,0.7774645046642058
3752,0.001,0.25,0.0,0.0,938,150,MTD,,,,,2.0,302.0,325.0,3,,0.8981769258488027
3753,0.001,0.25,0.0,0.0,938,250,MTD,,,,,2.0,302.0,325.0,3,,0.8092000778252162
3754,0.001,0.25,0.0,0.0,938,150,AT50,,,,,2.0,302.0,325.0,3,,0.8490352359106579
3755,0.001,0.25,0.0,0.0,938,250,AT50,,,,,2.0,302.0,325.0,3,,0.7227727494462038
3756,0.001,0.25,0.0,0.0,939,150,MTD,,,,,2.0,224.0,99.0,3,,0.878790814840717
3757,0.001,0.25,0.0,0.0,939,250,MTD,,,,,2.0,224.0,99.0,3,,0.8087070243979587
3758,0.001,0.25,0.0,0.0,939,150,AT50,,,,,2.0,224.0,99.0,3,,0.913504741413132
3759,0.001,0.25,0.0,0.0,939,250,AT50,,,,,2.0,224.0,99.0,3,,0.7773021158131709
3760,0.001,0.25,0.0,0.0,940,150,MTD,,,,,2.0,269.0,161.0,3,,0.8333323208525093
3761,0.001,0.25,0.0,0.0,940,250,MTD,,,,,2.0,269.0,161.0,3,,0.792918493834618
3762,0.001,0.25,0.0,0.0,940,150,AT50,,,,,2.0,269.0,161.0,3,,0.9116205779219863
3763,0.001,0.25,0.0,0.0,940,250,AT50,,,,,2.0,269.0,161.0,3,,0.7523206795532609
3764,0.001,0.25,0.0,0.0,941,150,MTD,,,,,2.0,303.0,219.0,3,,0.8321433737850255
3765,0.001,0.25,0.0,0.0,941,250,MTD,,,,,2.0,303.0,219.0,3,,0.7555166644930894
3766,0.001,0.25,0.0,0.0,941,150,AT50,,,,,2.0,303.0,219.0,3,,0.7904471841642545
3767,0.001,0.25,0.0,0.0,941,250,AT50,,,,,2.0,303.0,219.0,3,,0.7038338166161968
3768,0.001,0.25,0.0,0.0,942,150,MTD,,,,,2.0,322.0,233.0,3,,0.7708321513183423
3769,0.001,0.25,0.0,0.0,942,250,MTD,,,,,2.0,322.0,233.0,3,,0.7782537830490822
3770,0.001,0.25,0.0,0.0,942,150,AT50,,,,,2.0,322.0,233.0,3,,0.8313843821663225
3771,0.001,0.25,0.0,0.0,942,250,AT50,,,,,2.0,322.0,233.0,3,,0.8572040408388321
3772,0.001,0.25,0.0,0.0,943,150,MTD,,,,,2.0,394.0,278.0,3,,0.7739187581230955
3773,0.001,0.25,0.0,0.0,943,250,MTD,,,,,2.0,394.0,278.0,3,,0.7202327641614433
3774,0.001,0.25,0.0,0.0,943,150,AT50,,,,,2.0,394.0,278.0,3,,0.854122310594442
3775,0.001,0.25,0.0,0.0,943,250,AT50,,,,,2.0,394.0,278.0,3,,0.6838443445947732
3776,0.001,0.25,0.0,0.0,944,150,MTD,,,,,3.0,145.0,146.0,3,,0.9110990315521622
3777,0.001,0.25,0.0,0.0,944,250,MTD,,,,,3.0,145.0,146.0,3,,0.8948934260946281
3778,0.001,0.25,0.0,0.0,944,150,AT50,,,,,3.0,145.0,146.0,3,,0.9205559918786652
3779,0.001,0.25,0.0,0.0,944,250,AT50,,,,,3.0,145.0,146.0,3,,0.808049918120704
3780,0.001,0.25,0.0,0.0,945,150,MTD,,,,,2.0,324.0,306.0,3,,0.85326114558694
3781,0.001,0.25,0.0,0.0,945,250,MTD,,,,,2.0,324.0,306.0,3,,0.7335070981250166
3782,0.001,0.25,0.0,0.0,945,150,AT50,,,,,2.0,324.0,306.0,3,,0.8133910459717058
3783,0.001,0.25,0.0,0.0,945,250,AT50,,,,,2.0,324.0,306.0,3,,0.7509996461352797
3784,0.001,0.25,0.0,0.0,946,150,MTD,,,,,2.0,217.0,193.0,2,,0.7820187281303219
3785,0.001,0.25,0.0,0.0,946,250,MTD,,,,,2.0,217.0,193.0,2,,0.8206297044283879
3786,0.001,0.25,0.0,0.0,946,150,AT50,,,,,2.0,217.0,193.0,2,,0.8057760958190214
3787,0.001,0.25,0.0,0.0,946,250,AT50,,,,,2.0,217.0,193.0,2,,0.686760060573144
3788,0.001,0.25,0.0,0.0,947,150,MTD,,,,,2.0,457.0,232.0,3,,0.8086562855603967
3789,0.001,0.25,0.0,0.0,947,250,MTD,,,,,2.0,457.0,232.0,3,,0.7651326223104085
3790,0.001,0.25,0.0,0.0,947,150,AT50,,,,,2.0,457.0,232.0,3,,0.851786954489811
3791,0.001,0.25,0.0,0.0,947,250,AT50,,,,,2.0,457.0,232.0,3,,0.6926683376855575
3792,0.001,0.25,0.0,0.0,948,150,MTD,,,,,2.0,346.0,235.0,3,,0.8850156801674635
3793,0.001,0.25,0.0,0.0,948,250,MTD,,,,,2.0,346.0,235.0,3,,0.7881938035747594
3794,0.001,0.25,0.0,0.0,948,150,AT50,,,,,2.0,346.0,235.0,3,,0.8237899781535406
3795,0.001,0.25,0.0,0.0,948,250,AT50,,,,,2.0,346.0,235.0,3,,0.791027344743919
3796,0.001,0.25,0.0,0.0,949,150,MTD,,,,,2.0,277.0,253.0,3,,0.9159794186258502
3797,0.001,0.25,0.0,0.0,949,250,MTD,,,,,2.0,277.0,253.0,3,,0.7518366982839771
3798,0.001,0.25,0.0,0.0,949,150,AT50,,,,,2.0,277.0,253.0,3,,0.8309167203980014
3799,0.001,0.25,0.0,0.0,949,250,AT50,,,,,2.0,277.0,253.0,3,,0.7229441325470282
3800,0.001,0.25,0.0,0.0,950,150,MTD,,,,,2.0,472.0,301.0,3,,0.8006745284045725
3801,0.001,0.25,0.0,0.0,950,250,MTD,,,,,2.0,472.0,301.0,3,,0.7496132799835472
3802,0.001,0.25,0.0,0.0,950,150,AT50,,,,,2.0,472.0,301.0,3,,0.8103041699867651
3803,0.001,0.25,0.0,0.0,950,250,AT50,,,,,2.0,472.0,301.0,3,,0.744879717944703
3804,0.001,0.25,0.0,0.0,951,150,MTD,,,,,2.0,203.0,162.0,3,,0.884042716172242
3805,0.001,0.25,0.0,0.0,951,250,MTD,,,,,2.0,203.0,162.0,3,,0.8420937780644385
3806,0.001,0.25,0.0,0.0,951,150,AT50,,,,,2.0,203.0,162.0,3,,0.9232374207654453
3807,0.001,0.25,0.0,0.0,951,250,AT50,,,,,2.0,203.0,162.0,3,,0.775310263217945
3808,0.001,0.25,0.0,0.0,952,150,MTD,,,,,2.0,339.0,249.0,3,,0.8226094038139286
3809,0.001,0.25,0.0,0.0,952,250,MTD,,,,,2.0,339.0,249.0,2,,0.7455039823424494
3810,0.001,0.25,0.0,0.0,952,150,AT50,,,,,2.0,339.0,249.0,3,,0.8706267266027233
3811,0.001,0.25,0.0,0.0,952,250,AT50,,,,,2.0,339.0,249.0,3,,0.7509112869912943
3812,0.001,0.25,0.0,0.0,953,150,MTD,,,,,2.0,243.0,196.0,3,,0.9057726795237748
3813,0.001,0.25,0.0,0.0,953,250,MTD,,,,,2.0,243.0,196.0,3,,0.7370820965151902
3814,0.001,0.25,0.0,0.0,953,150,AT50,,,,,2.0,243.0,196.0,3,,0.8648299843224599
3815,0.001,0.25,0.0,0.0,953,250,AT50,,,,,2.0,243.0,196.0,3,,0.8101320107239697
3816,0.001,0.25,0.0,0.0,954,150,MTD,,,,,2.0,325.0,198.0,3,,0.7877039640169791
3817,0.001,0.25,0.0,0.0,954,250,MTD,,,,,2.0,325.0,198.0,3,,0.7667893279071175
3818,0.001,0.25,0.0,0.0,954,150,AT50,,,,,2.0,325.0,198.0,3,,0.8087963047692307
3819,0.001,0.25,0.0,0.0,954,250,AT50,,,,,2.0,325.0,198.0,3,,0.764714209329504
3820,0.001,0.25,0.0,0.0,955,150,MTD,,,,,2.0,313.0,305.0,3,,0.8446588794578122
3821,0.001,0.25,0.0,0.0,955,250,MTD,,,,,2.0,313.0,305.0,3,,0.8170156605882187
3822,0.001,0.25,0.0,0.0,955,150,AT50,,,,,2.0,313.0,305.0,3,,0.7612059647211277
3823,0.001,0.25,0.0,0.0,955,250,AT50,,,,,2.0,313.0,305.0,3,,0.6636130253194467
3824,0.001,0.25,0.0,0.0,956,150,MTD,,,,,2.0,264.0,171.0,3,,0.7900178394087368
3825,0.001,0.25,0.0,0.0,956,250,MTD,,,,,2.0,264.0,171.0,3,,0.8254732112079735
3826,0.001,0.25,0.0,0.0,956,150,AT50,,,,,2.0,264.0,171.0,3,,0.8411781183541804
3827,0.001,0.25,0.0,0.0,956,250,AT50,,,,,2.0,264.0,171.0,3,,0.7543889739006895
3828,0.001,0.25,0.0,0.0,957,150,MTD,,,,,2.0,342.0,260.0,3,,0.8084493149055892
3829,0.001,0.25,0.0,0.0,957,250,MTD,,,,,2.0,342.0,260.0,3,,0.7239867706052251
3830,0.001,0.25,0.0,0.0,957,150,AT50,,,,,2.0,342.0,260.0,3,,0.8399424853518601
3831,0.001,0.25,0.0,0.0,957,250,AT50,,,,,2.0,342.0,260.0,3,,0.7159284472879416
3832,0.001,0.25,0.0,0.0,958,150,MTD,,,,,2.0,310.0,287.0,3,,0.9013893556835288
3833,0.001,0.25,0.0,0.0,958,250,MTD,,,,,2.0,310.0,287.0,3,,0.7698974052770805
3834,0.001,0.25,0.0,0.0,958,150,AT50,,,,,2.0,310.0,287.0,3,,0.8366726568492963
3835,0.001,0.25,0.0,0.0,958,250,AT50,,,,,2.0,310.0,287.0,3,,0.7220373715688978
3836,0.001,0.25,0.0,0.0,959,150,MTD,,,,,2.0,266.0,240.0,3,,0.8554486843585704
3837,0.001,0.25,0.0,0.0,959,250,MTD,,,,,2.0,266.0,240.0,3,,0.7944988504717102
3838,0.001,0.25,0.0,0.0,959,150,AT50,,,,,2.0,266.0,240.0,3,,0.8360284265376792
3839,0.001,0.25,0.0,0.0,959,250,AT50,,,,,2.0,266.0,240.0,3,,0.719155397566134
3840,0.001,0.25,0.0,0.0,960,150,MTD,,,,,2.0,219.0,177.0,3,,0.9194302218577751
3841,0.001,0.25,0.0,0.0,960,250,MTD,,,,,2.0,219.0,177.0,3,,0.7863032624261539
3842,0.001,0.25,0.0,0.0,960,150,AT50,,,,,2.0,219.0,177.0,3,,0.8747054036310392
3843,0.001,0.25,0.0,0.0,960,250,AT50,,,,,2.0,219.0,177.0,3,,0.7986709390678648
3844,0.001,0.25,0.0,0.0,961,150,MTD,,,,,2.0,226.0,193.0,3,,0.8818742154795558
3845,0.001,0.25,0.0,0.0,961,250,MTD,,,,,2.0,226.0,193.0,3,,0.8138594008376433
3846,0.001,0.25,0.0,0.0,961,150,AT50,,,,,2.0,226.0,193.0,3,,0.869065154355039
3847,0.001,0.25,0.0,0.0,961,250,AT50,,,,,2.0,226.0,193.0,3,,0.8239439501190112
3848,0.001,0.25,0.0,0.0,962,150,MTD,,,,,2.0,345.0,216.0,3,,0.7775901171093752
3849,0.001,0.25,0.0,0.0,962,250,MTD,,,,,2.0,345.0,216.0,3,,0.703655789847993
3850,0.001,0.25,0.0,0.0,962,150,AT50,,,,,2.0,345.0,216.0,3,,0.8429389502742514
3851,0.001,0.25,0.0,0.0,962,250,AT50,,,,,2.0,345.0,216.0,3,,0.7337781530497045
3852,0.001,0.25,0.0,0.0,963,150,MTD,,,,,2.0,218.0,132.0,3,,0.8985225258710433
3853,0.001,0.25,0.0,0.0,963,250,MTD,,,,,2.0,218.0,132.0,3,,0.8187496722595227
3854,0.001,0.25,0.0,0.0,963,150,AT50,,,,,2.0,218.0,132.0,3,,0.9119720318349266
3855,0.001,0.25,0.0,0.0,963,250,AT50,,,,,2.0,218.0,132.0,3,,0.8344413386079056
3856,0.001,0.25,0.0,0.0,964,150,MTD,,,,,2.0,424.0,230.0,3,,0.7632544652008106
3857,0.001,0.25,0.0,0.0,964,250,MTD,,,,,2.0,424.0,230.0,3,,0.704451922019475
3858,0.001,0.25,0.0,0.0,964,150,AT50,,,,,2.0,424.0,230.0,3,,0.7660015902559479
3859,0.001,0.25,0.0,0.0,964,250,AT50,,,,,2.0,424.0,230.0,3,,0.7075168156723427
3860,0.001,0.25,0.0,0.0,965,150,MTD,,,,,2.0,218.0,205.0,3,,0.8593351731864031
3861,0.001,0.25,0.0,0.0,965,250,MTD,,,,,2.0,218.0,205.0,2,,0.709312263680347
3862,0.001,0.25,0.0,0.0,965,150,AT50,,,,,2.0,218.0,205.0,3,,0.8487215890804242
3863,0.001,0.25,0.0,0.0,965,250,AT50,,,,,2.0,218.0,205.0,2,,0.7832325908274734
3864,0.001,0.25,0.0,0.0,966,150,MTD,,,,,2.0,288.0,209.0,3,,0.8209464241109187
3865,0.001,0.25,0.0,0.0,966,250,MTD,,,,,2.0,288.0,209.0,3,,0.7702737636918621
3866,0.001,0.25,0.0,0.0,966,150,AT50,,,,,2.0,288.0,209.0,3,,0.8452461882626302
3867,0.001,0.25,0.0,0.0,966,250,AT50,,,,,2.0,288.0,209.0,3,,0.7721182048050044
